222, 38, 278, 38, 278, 115, 222, 115
30, 41, 96, 41, 96, 120, 30, 120
119, 119, 122, 42, 185, 45, 181, 122
306, 46, 385, 46, 385, 107, 307, 108
319, 115, 373, 107, 367, 170, 328, 175
203, 128, 282, 128, 282, 204, 203, 204
36, 136, 88, 136, 88, 193, 36, 193
130, 198, 131, 136, 182, 137, 181, 199
294, 261, 296, 186, 376, 188, 374, 263
23, 214, 94, 214, 94, 280, 23, 280
118, 322, 120, 215, 194, 217, 193, 324
219, 226, 270, 226, 270, 290, 219, 290
304, 279, 365, 279, 365, 358, 304, 358
29, 299, 86, 299, 86, 369, 29, 369
209, 315, 273, 315, 273, 382, 209, 382
53, 445, 71, 445, 71, 461, 53, 461
300, 443, 363, 443, 363, 535, 300, 535
205, 551, 208, 455, 270, 457, 267, 553
116, 544, 117, 456, 177, 457, 176, 545
216, 568, 274, 565, 278, 617, 219, 621
118, 562, 175, 562, 175, 622, 118, 622
309, 563, 369, 563, 369, 615, 309, 615
304, 711, 309, 622, 375, 625, 370, 714
120, 708, 121, 629, 190, 630, 189, 709
303, 369, 303, 430, 365, 430, 365, 369
209, 645, 209, 727, 285, 727, 285, 645
113, 337, 113, 381, 194, 381, 194, 337
125, 387, 125, 444, 181, 444, 181, 387
211, 406, 211, 456, 277, 456, 277, 406
48, 401, 48, 437, 77, 437, 77, 401
39, 470, 39, 502, 89, 502, 89, 470
49, 512, 49, 530, 81, 530, 81, 512
49, 537, 49, 562, 78, 562, 78, 537
43, 577, 43, 602, 76, 602, 76, 577
44, 611, 44, 643, 82, 643, 82, 611
43, 648, 43, 670, 75, 670, 75, 648
