487, 508, 570, 560, 583, 686, 487, 688
468, 305, 455, 149, 616, 153, 607, 316
243, 160, 371, 160, 371, 342, 243, 342
470, 376, 577, 376, 577, 515, 470, 515
248, 534, 252, 380, 392, 395, 387, 560
253, 695, 253, 532, 363, 538, 364, 675
455, 1038, 461, 725, 561, 729, 596, 1036
242, 1149, 245, 957, 376, 959, 373, 1151
671, 930, 837, 929, 844, 1084, 692, 1099
711, 1105, 798, 1105, 818, 1245, 701, 1236
468, 1253, 473, 1080, 607, 1118, 622, 1253
696, 1258, 805, 1247, 816, 1414, 710, 1422
248, 740, 326, 704, 381, 936, 270, 934
469, 1277, 607, 1286, 590, 1545, 470, 1534
727, 1532, 729, 1439, 837, 1442, 834, 1536
246, 1554, 254, 1454, 350, 1461, 342, 1561
480, 1556, 582, 1556, 582, 1732, 480, 1732
691, 1557, 853, 1566, 855, 1697, 703, 1718
187, 1803, 190, 1683, 396, 1688, 393, 1808
489, 1729, 578, 1714, 605, 1840, 506, 1831
272, 1175, 353, 1179, 353, 1279, 270, 1284
257, 1314, 246, 1412, 374, 1442, 394, 1375
222, 1581, 222, 1662, 405, 1673, 416, 1586
724, 1712, 724, 1831, 827, 1827, 846, 1705
722, 738, 844, 747, 827, 908, 735, 905, 701, 747
711, 571, 705, 744, 820, 740, 807, 564, 733, 573
722, 421, 727, 547, 811, 534, 801, 401
696, 140, 707, 236, 818, 242, 824, 134
729, 238, 740, 390, 794, 403, 792, 234
