1429, 127, 1455, 127, 1455, 158, 1429, 158
903, 505, 940, 505, 940, 543, 903, 543
955, 510, 1008, 510, 1008, 549, 955, 549
1016, 546, 1022, 505, 1068, 511, 1062, 552
1079, 506, 1113, 506, 1113, 543, 1079, 543
1078, 554, 1112, 554, 1112, 593, 1078, 593
960, 554, 1003, 554, 1003, 592, 960, 592
1018, 557, 1057, 557, 1057, 596, 1018, 596
959, 597, 1001, 597, 1001, 639, 959, 639
1073, 603, 1113, 606, 1117, 640, 1073, 640
953, 645, 1001, 645, 1001, 687, 953, 687
1008, 650, 1054, 647, 1057, 693, 1010, 696
1258, 672, 1285, 672, 1283, 721, 1258, 707
958, 693, 996, 693, 996, 730, 958, 730
1006, 697, 1056, 697, 1056, 736, 1006, 736
1072, 702, 1110, 702, 1110, 739, 1072, 739
733, 742, 758, 742, 758, 774, 733, 774
1075, 752, 1114, 752, 1114, 791, 1075, 791
778, 775, 778, 745, 802, 745, 802, 775
1011, 752, 1056, 752, 1058, 794, 1011, 791
778, 787, 801, 787, 801, 812, 778, 812
594, 812, 627, 812, 627, 848, 594, 848
642, 817, 666, 817, 666, 845, 642, 845
687, 820, 716, 820, 716, 853, 687, 853
600, 857, 629, 857, 629, 880, 600, 880
641, 785, 641, 816, 674, 816, 674, 785
638, 855, 638, 891, 667, 891, 667, 855
679, 862, 679, 888, 722, 888, 722, 862
690, 894, 690, 928, 710, 928, 710, 894
725, 897, 725, 926, 761, 926, 761, 897
730, 785, 730, 816, 758, 816, 758, 785
731, 823, 731, 854, 756, 854, 756, 823
730, 862, 730, 893, 760, 893, 760, 862
725, 935, 725, 965, 760, 965, 760, 935
773, 860, 773, 890, 802, 890, 802, 860
774, 825, 774, 848, 803, 848, 803, 825
687, 744, 687, 776, 718, 776, 718, 744
688, 782, 688, 817, 715, 817, 715, 782
955, 744, 955, 781, 991, 781, 991, 744
905, 559, 905, 594, 940, 594, 940, 559
1259, 716, 1259, 748, 1285, 748, 1285, 716
1087, 658, 1116, 658, 1114, 683, 1091, 684
1029, 609, 1055, 610, 1056, 633, 1036, 632
1426, 178, 1426, 203, 1462, 203, 1462, 178
