637, 195, 664, 195, 664, 228, 637, 228
600, 198, 632, 198, 632, 230, 600, 230
398, 232, 425, 232, 425, 266, 398, 266
359, 236, 387, 236, 387, 266, 359, 266
538, 238, 558, 238, 558, 265, 538, 265
602, 242, 627, 242, 627, 267, 602, 267
568, 243, 596, 243, 596, 266, 568, 266
645, 241, 666, 241, 666, 267, 645, 267
325, 252, 353, 252, 353, 292, 325, 292
361, 312, 364, 278, 386, 280, 383, 314
426, 274, 458, 274, 458, 309, 426, 309
393, 281, 417, 281, 417, 313, 393, 313
644, 281, 665, 281, 665, 306, 644, 306
603, 283, 628, 283, 628, 312, 603, 312
464, 278, 488, 278, 488, 313, 464, 313
570, 283, 599, 283, 599, 309, 570, 309
504, 285, 523, 285, 527, 318, 495, 317
535, 318, 561, 318, 561, 352, 535, 352
428, 321, 457, 321, 457, 345, 428, 345
599, 351, 602, 323, 629, 326, 626, 354
530, 365, 558, 365, 558, 397, 530, 397
641, 369, 662, 369, 668, 396, 641, 392
387, 401, 410, 401, 410, 438, 387, 438
634, 404, 668, 410, 666, 442, 634, 442
421, 434, 423, 404, 451, 405, 449, 435
525, 404, 558, 404, 558, 436, 525, 436
457, 406, 486, 406, 486, 429, 457, 429
596, 446, 626, 446, 626, 477, 596, 477
562, 489, 586, 489, 586, 519, 562, 519
596, 488, 629, 488, 629, 527, 596, 527
636, 451, 640, 480, 672, 476, 668, 451
533, 193, 533, 226, 566, 226, 566, 193
571, 194, 571, 223, 597, 223, 597, 194
536, 282, 536, 315, 560, 315, 560, 282
497, 363, 497, 394, 527, 394, 527, 363
491, 446, 491, 484, 521, 484, 521, 446
525, 448, 525, 484, 556, 484, 556, 448
566, 446, 566, 483, 586, 483, 586, 446
565, 406, 565, 441, 592, 441, 592, 406
568, 323, 568, 357, 597, 357, 597, 323
569, 366, 569, 403, 600, 403, 600, 366
602, 408, 602, 436, 631, 436, 631, 408
561, 530, 561, 567, 595, 567, 595, 530
600, 537, 600, 572, 621, 572, 621, 537
632, 538, 632, 572, 666, 572, 666, 538
635, 491, 635, 536, 664, 536, 664, 491
524, 534, 524, 565, 558, 565, 558, 534
524, 492, 524, 526, 556, 526, 556, 492
489, 491, 489, 524, 522, 524, 522, 491
448, 489, 448, 528, 484, 528, 484, 489
413, 488, 413, 523, 445, 523, 445, 488
416, 448, 416, 481, 449, 481, 449, 448
460, 445, 460, 481, 486, 481, 486, 445
378, 449, 378, 474, 412, 474, 412, 449
395, 363, 395, 398, 415, 398, 415, 363
423, 362, 423, 400, 455, 400, 455, 362
465, 363, 465, 398, 488, 398, 488, 363
493, 405, 493, 442, 522, 442, 522, 405
498, 323, 498, 346, 526, 346, 526, 323
501, 246, 501, 283, 534, 283, 534, 246
464, 195, 464, 238, 499, 238, 499, 195
463, 240, 463, 280, 492, 280, 492, 240
464, 322, 464, 355, 491, 355, 491, 322
644, 321, 644, 368, 668, 368, 668, 321
607, 365, 607, 405, 629, 405, 629, 365
452, 529, 452, 567, 485, 567, 485, 529
491, 531, 491, 570, 518, 570, 518, 531
379, 486, 379, 527, 409, 527, 409, 486
377, 534, 377, 566, 405, 566, 405, 534
412, 532, 412, 576, 443, 576, 443, 532
444, 578, 444, 609, 488, 609, 488, 578
408, 578, 408, 610, 447, 610, 447, 578
368, 574, 368, 606, 404, 606, 404, 574
334, 570, 334, 602, 367, 602, 367, 570
336, 530, 336, 570, 366, 570, 366, 530
333, 483, 333, 529, 368, 529, 368, 483
346, 444, 346, 486, 376, 486, 376, 444
353, 402, 353, 435, 380, 435, 380, 402
355, 361, 355, 394, 386, 394, 386, 361
392, 321, 392, 355, 428, 355, 428, 321
356, 321, 356, 357, 391, 357, 391, 321
324, 332, 324, 373, 350, 373, 350, 332
361, 192, 361, 222, 402, 222, 402, 192
434, 190, 434, 236, 460, 236, 460, 190
402, 189, 402, 226, 428, 226, 428, 189
435, 238, 435, 272, 458, 272, 458, 238
502, 190, 502, 241, 528, 241, 528, 190
327, 192, 327, 222, 358, 222, 358, 192
327, 224, 327, 251, 354, 251, 354, 224
314, 382, 314, 418, 348, 418, 348, 382
303, 431, 303, 465, 341, 465, 341, 431
300, 496, 300, 541, 333, 541, 333, 496
300, 551, 300, 603, 332, 603, 332, 551
487, 574, 487, 610, 521, 610, 521, 574
525, 575, 525, 605, 552, 605, 552, 575
564, 574, 564, 608, 584, 608, 584, 574
600, 579, 600, 605, 627, 605, 627, 579
631, 580, 631, 607, 664, 607, 664, 580
