1007, 87, 1186, 87, 1186, 197, 1007, 197
1434, 93, 1618, 93, 1618, 210, 1434, 210
324, 94, 518, 88, 521, 209, 328, 215
104, 226, 115, 86, 260, 97, 249, 237
1232, 101, 1402, 101, 1402, 214, 1232, 214
546, 104, 727, 104, 727, 199, 546, 199
1216, 451, 1218, 329, 1389, 331, 1388, 453
1433, 335, 1612, 335, 1638, 441, 1433, 439
992, 446, 994, 325, 1186, 329, 1184, 449
556, 331, 732, 331, 732, 439, 556, 439
128, 340, 293, 340, 293, 460, 128, 460
989, 557, 1160, 557, 1174, 740, 989, 727
336, 669, 339, 559, 494, 563, 491, 674
92, 556, 289, 556, 289, 703, 92, 703
1194, 565, 1403, 565, 1403, 669, 1194, 669
1431, 675, 1434, 569, 1607, 564, 1630, 702
563, 555, 744, 554, 741, 700, 571, 702
1215, 802, 1402, 793, 1402, 872, 1220, 886
1010, 810, 1163, 795, 1152, 900, 1010, 890
115, 792, 290, 781, 285, 963, 126, 976
1425, 1022, 1588, 1013, 1633, 1111, 1430, 1110
1199, 1032, 1396, 1025, 1399, 1130, 1203, 1137
337, 1029, 510, 1029, 517, 1179, 337, 1153
976, 1032, 1175, 1032, 1175, 1171, 976, 1171
95, 1043, 295, 1038, 301, 1143, 95, 1138
551, 1047, 739, 1041, 742, 1144, 554, 1149
1434, 1254, 1604, 1251, 1624, 1390, 1442, 1395
304, 1357, 309, 1256, 507, 1265, 503, 1365
964, 1374, 965, 1273, 1168, 1275, 1167, 1376
1214, 1267, 1409, 1267, 1410, 1401, 1214, 1380
114, 1267, 275, 1267, 279, 1408, 114, 1391
560, 1289, 734, 1289, 734, 1382, 560, 1382
327, 317, 327, 475, 534, 475, 534, 317
314, 783, 314, 932, 519, 932, 519, 783
533, 789, 533, 962, 746, 962, 746, 789
1420, 781, 1420, 898, 1625, 898, 1625, 781
