138, 133, 139, 105, 159, 106, 158, 134
164, 107, 188, 107, 188, 135, 164, 135
113, 144, 128, 144, 128, 161, 113, 161
336, 153, 389, 153, 389, 215, 336, 215
409, 175, 453, 169, 463, 239, 420, 225
376, 200, 389, 200, 389, 216, 376, 216
151, 278, 169, 279, 168, 304, 151, 304
151, 335, 149, 311, 172, 308, 166, 342
285, 538, 326, 510, 326, 590, 264, 590
253, 592, 327, 592, 327, 654, 253, 654
301, 704, 298, 656, 333, 654, 344, 711
243, 669, 278, 669, 278, 722, 243, 722
243, 771, 246, 717, 287, 719, 283, 774
212, 768, 247, 766, 251, 816, 220, 814
259, 782, 286, 777, 291, 823, 259, 823
217, 857, 218, 824, 243, 825, 242, 858
253, 828, 282, 828, 282, 872, 253, 872
157, 141, 157, 171, 170, 171, 170, 141
154, 176, 154, 193, 164, 193, 164, 176
136, 140, 136, 170, 152, 170, 152, 140
132, 173, 132, 198, 152, 198, 152, 173
117, 108, 117, 138, 133, 138, 133, 108
69, 120, 69, 159, 93, 159, 93, 120
69, 160, 69, 188, 83, 188, 83, 160
74, 86, 74, 118, 94, 118, 94, 86
40, 120, 40, 157, 67, 157, 67, 120
45, 160, 45, 191, 65, 191, 65, 160
43, 89, 43, 118, 69, 118, 69, 89
347, 222, 347, 291, 371, 291, 371, 222
351, 78, 351, 150, 385, 150, 385, 78
403, 102, 403, 170, 452, 170, 452, 102
470, 79, 470, 149, 510, 149, 510, 79
544, 271, 544, 309, 588, 309, 588, 271
488, 430, 488, 480, 539, 480, 539, 430
496, 372, 496, 419, 533, 419, 533, 372
529, 169, 529, 216, 578, 216, 578, 169
541, 222, 541, 265, 585, 265, 585, 222
422, 259, 422, 351, 474, 351, 474, 259
434, 361, 434, 410, 470, 410, 470, 361
476, 168, 476, 217, 510, 217, 510, 168
516, 81, 516, 161, 570, 161, 570, 81
478, 228, 478, 344, 533, 344, 533, 228
565, 325, 565, 440, 616, 440, 616, 325
569, 444, 569, 489, 608, 489, 608, 444
306, 805, 306, 856, 335, 856, 335, 805
304, 907, 304, 934, 341, 934, 341, 907
306, 866, 306, 907, 332, 907, 332, 866
302, 760, 302, 799, 338, 799, 338, 760
314, 714, 314, 760, 327, 760, 327, 714
590, 803, 590, 840, 613, 840, 613, 803
593, 852, 593, 878, 617, 878, 617, 852
527, 732, 527, 782, 562, 782, 562, 732
567, 764, 567, 802, 596, 802, 596, 764
553, 811, 553, 840, 583, 840, 583, 811
528, 848, 528, 894, 587, 894, 587, 848
532, 816, 532, 842, 549, 842, 549, 816
258, 881, 258, 922, 274, 922, 274, 881
212, 874, 212, 937, 249, 937, 249, 874
217, 717, 217, 753, 242, 753, 242, 717
494, 494, 494, 553, 546, 553, 546, 494
189, 277, 189, 309, 206, 309, 206, 277
184, 318, 184, 348, 207, 348, 207, 318
169, 276, 169, 307, 186, 307, 186, 276
170, 309, 170, 335, 182, 335, 182, 309
