522, 94, 772, 94, 811, 273, 522, 273
993, 101, 1189, 92, 1189, 314, 993, 313
571, 512, 578, 268, 756, 292, 791, 480
1034, 338, 1195, 338, 1193, 512, 1034, 511
642, 536, 694, 536, 694, 597, 642, 597
1239, 641, 1296, 641, 1296, 715, 1239, 715
1242, 719, 1307, 719, 1307, 804, 1242, 804
1379, 743, 1474, 755, 1476, 829, 1379, 828
1241, 814, 1311, 814, 1319, 908, 1241, 888
946, 828, 991, 829, 1004, 890, 940, 871
1384, 903, 1384, 833, 1448, 837, 1458, 925
1087, 836, 1161, 845, 1167, 927, 1091, 916
946, 947, 948, 884, 995, 885, 992, 949
1098, 926, 1158, 922, 1173, 1013, 1099, 1018
939, 943, 1011, 943, 1011, 1024, 939, 1024
799, 1001, 858, 1001, 858, 1057, 799, 1057
1101, 1014, 1158, 1014, 1158, 1071, 1101, 1071
633, 1033, 704, 1027, 709, 1089, 639, 1094
790, 1061, 856, 1061, 856, 1144, 790, 1144
1091, 1072, 1152, 1072, 1176, 1142, 1089, 1143
635, 1096, 696, 1096, 698, 1159, 634, 1150
790, 1150, 860, 1150, 860, 1204, 790, 1204
1262, 1196, 1309, 1196, 1309, 1259, 1262, 1259
944, 1325, 994, 1325, 1000, 1397, 934, 1408
1099, 1367, 1161, 1367, 1161, 1424, 1099, 1424
1095, 1434, 1167, 1434, 1167, 1504, 1095, 1504
781, 1502, 860, 1502, 860, 1582, 781, 1582
1246, 1569, 1300, 1569, 1317, 1625, 1246, 1626
1383, 1661, 1462, 1661, 1462, 1737, 1383, 1737
1511, 1668, 1583, 1668, 1583, 1729, 1511, 1729
1516, 1731, 1574, 1729, 1576, 1797, 1519, 1799
1374, 1755, 1460, 1755, 1460, 1852, 1374, 1852
159, 1783, 239, 1783, 239, 1865, 159, 1865
176, 933, 245, 934, 242, 1006, 175, 1004
1384, 565, 1448, 575, 1445, 665, 1392, 666
1243, 562, 1254, 643, 1316, 640, 1317, 569
1099, 562, 1099, 650, 1157, 639, 1164, 560
939, 542, 940, 610, 1005, 612, 1007, 550
940, 609, 939, 651, 1023, 646, 1026, 610
785, 531, 798, 589, 851, 587, 852, 530
785, 590, 785, 657, 848, 648, 848, 581
795, 659, 793, 736, 852, 728, 863, 656
939, 654, 940, 715, 1025, 728, 1001, 654
951, 737, 942, 800, 1005, 819, 1004, 753
799, 736, 799, 783, 866, 783, 860, 737
