237, 76, 297, 80, 289, 110, 221, 114
459, 87, 506, 87, 510, 123, 459, 122
534, 131, 538, 89, 592, 93, 587, 129
607, 92, 660, 89, 662, 122, 609, 125
608, 130, 665, 124, 672, 165, 612, 166
532, 169, 591, 160, 600, 208, 539, 213
451, 169, 508, 169, 508, 201, 451, 201
612, 205, 613, 170, 675, 168, 674, 207
431, 256, 510, 255, 510, 297, 431, 297
529, 215, 596, 213, 611, 248, 529, 252
529, 260, 604, 256, 606, 306, 531, 305
624, 211, 686, 211, 686, 256, 624, 256
316, 351, 323, 293, 406, 302, 401, 351
532, 307, 598, 304, 611, 365, 531, 368
391, 451, 499, 445, 504, 526, 385, 525
634, 368, 633, 312, 721, 313, 720, 369
198, 412, 201, 344, 292, 349, 289, 417
279, 509, 284, 435, 373, 441, 367, 516
647, 371, 730, 371, 730, 432, 647, 432
532, 378, 615, 377, 625, 437, 538, 437
757, 374, 835, 374, 835, 434, 757, 434
176, 430, 257, 426, 256, 508, 176, 508
305, 366, 390, 364, 384, 436, 298, 427
656, 446, 751, 444, 753, 525, 658, 527
535, 449, 615, 446, 619, 530, 538, 533
776, 444, 860, 444, 863, 528, 779, 530
749, 91, 749, 124, 810, 124, 810, 91
765, 127, 765, 166, 818, 166, 818, 127
779, 173, 779, 204, 843, 204, 843, 173
795, 208, 795, 248, 866, 248, 866, 208
678, 88, 678, 123, 738, 123, 738, 88
687, 126, 687, 161, 743, 161, 743, 126
697, 162, 697, 205, 771, 205, 771, 162
710, 211, 710, 253, 776, 253, 776, 211
726, 259, 726, 302, 803, 302, 803, 259
745, 310, 745, 365, 816, 365, 816, 310
631, 264, 631, 307, 705, 307, 705, 264
537, 137, 537, 166, 591, 166, 591, 137
426, 313, 426, 357, 508, 357, 508, 313
418, 371, 418, 432, 506, 432, 506, 371
440, 208, 440, 250, 506, 250, 506, 208
453, 131, 453, 165, 513, 165, 513, 131
379, 85, 379, 122, 440, 122, 440, 85
376, 125, 376, 157, 437, 157, 437, 125
356, 162, 356, 202, 430, 202, 430, 162
352, 211, 352, 242, 426, 242, 426, 211
341, 248, 341, 296, 404, 296, 404, 248
221, 292, 221, 344, 294, 344, 294, 292
248, 252, 248, 294, 315, 294, 315, 252
264, 192, 264, 245, 329, 245, 329, 192
278, 163, 278, 187, 337, 187, 337, 163
290, 126, 290, 159, 346, 159, 346, 126
306, 83, 306, 123, 357, 123, 357, 83
244, 51, 244, 75, 302, 75, 302, 51
222, 119, 222, 151, 273, 151, 273, 119
199, 154, 199, 188, 264, 188, 264, 154
171, 196, 171, 237, 241, 237, 241, 196
152, 246, 152, 289, 231, 289, 231, 246
126, 302, 126, 349, 209, 349, 209, 302
98, 362, 98, 421, 176, 421, 176, 362
67, 435, 67, 498, 155, 498, 155, 435
