364, 14, 388, 13, 389, 44, 365, 42
144, 45, 164, 46, 165, 72, 143, 73
179, 47, 199, 47, 199, 74, 179, 74
329, 47, 357, 47, 357, 82, 329, 82
369, 47, 394, 47, 394, 80, 369, 80
109, 48, 129, 48, 129, 70, 109, 70
290, 49, 314, 48, 316, 82, 292, 83
407, 50, 428, 50, 428, 84, 408, 84
258, 55, 279, 55, 280, 88, 259, 88
452, 51, 461, 51, 463, 62, 452, 61
32, 106, 33, 75, 55, 76, 54, 107
453, 78, 465, 78, 465, 89, 453, 89
69, 77, 92, 77, 92, 108, 69, 108
175, 78, 200, 78, 200, 110, 175, 110
140, 78, 164, 78, 164, 112, 140, 112
108, 76, 128, 77, 128, 108, 104, 108
7, 86, 17, 86, 17, 97, 7, 97
372, 87, 397, 87, 397, 122, 372, 122
291, 88, 317, 88, 317, 122, 291, 122
412, 90, 432, 90, 432, 122, 412, 122
455, 93, 467, 93, 467, 104, 455, 104
4, 97, 16, 97, 16, 107, 4, 107
4, 112, 14, 112, 14, 122, 4, 122
69, 110, 89, 112, 89, 142, 63, 142
104, 112, 126, 112, 126, 147, 104, 147
376, 127, 397, 127, 401, 168, 377, 165
334, 126, 358, 123, 363, 163, 339, 166
413, 128, 434, 128, 438, 170, 417, 166
336, 94, 354, 91, 353, 106, 336, 105
299, 301, 326, 301, 328, 332, 301, 332
24, 148, 48, 148, 48, 180, 24, 180
63, 148, 85, 148, 85, 180, 63, 180
464, 152, 472, 152, 472, 160, 464, 160
337, 167, 363, 166, 364, 207, 338, 207
377, 169, 397, 169, 401, 204, 378, 207
295, 169, 325, 169, 325, 208, 295, 208
415, 170, 441, 169, 441, 206, 416, 207
20, 217, 21, 185, 44, 185, 43, 217
59, 218, 60, 187, 82, 188, 80, 220
98, 186, 119, 187, 121, 218, 94, 221
381, 210, 404, 210, 406, 251, 381, 249
340, 212, 364, 212, 364, 249, 340, 249
296, 213, 324, 213, 325, 250, 297, 251
16, 259, 16, 222, 39, 223, 39, 259
55, 225, 77, 225, 77, 258, 55, 258
92, 259, 94, 225, 117, 226, 115, 260
342, 255, 371, 255, 371, 296, 342, 296
296, 257, 323, 256, 326, 294, 298, 296
385, 259, 404, 259, 410, 287, 385, 289
12, 263, 38, 263, 38, 301, 12, 301
50, 266, 76, 266, 76, 300, 50, 300
91, 265, 114, 265, 115, 299, 87, 300
385, 330, 386, 301, 407, 302, 406, 331
344, 304, 366, 304, 366, 332, 344, 332
9, 331, 10, 306, 31, 307, 30, 332
49, 329, 50, 307, 73, 308, 72, 330
90, 310, 111, 310, 111, 332, 90, 332
391, 17, 391, 27, 402, 27, 402, 17
396, 53, 396, 66, 405, 66, 405, 53
400, 91, 400, 102, 408, 102, 408, 91
403, 173, 403, 183, 414, 183, 414, 173
411, 259, 411, 272, 420, 272, 420, 259
204, 50, 204, 63, 212, 63, 212, 50
204, 82, 204, 92, 213, 92, 213, 82
166, 50, 166, 60, 177, 60, 177, 50
129, 115, 129, 127, 139, 127, 139, 115
126, 152, 126, 165, 136, 165, 136, 152
123, 191, 123, 203, 133, 203, 133, 191
120, 231, 120, 243, 132, 243, 132, 231
118, 272, 118, 282, 130, 282, 130, 272
115, 314, 115, 328, 128, 328, 128, 314
454, 65, 454, 77, 464, 77, 464, 65
458, 109, 458, 120, 472, 120, 472, 109
464, 163, 464, 173, 474, 173, 474, 163
462, 140, 462, 151, 475, 151, 475, 140
430, 54, 430, 69, 441, 69, 441, 54
436, 95, 436, 106, 445, 106, 445, 95
438, 134, 438, 147, 448, 147, 448, 134
443, 175, 443, 186, 452, 186, 452, 175
411, 306, 411, 321, 424, 321, 424, 306
165, 82, 165, 94, 175, 94, 175, 82
358, 51, 358, 64, 369, 64, 369, 51
361, 91, 361, 104, 370, 104, 370, 91
362, 131, 362, 144, 374, 144, 374, 131
365, 172, 365, 189, 375, 189, 375, 172
367, 219, 367, 232, 379, 232, 379, 219
370, 261, 370, 277, 382, 277, 382, 261
372, 309, 372, 323, 384, 323, 384, 309
317, 51, 317, 66, 329, 66, 329, 51
321, 91, 321, 105, 331, 105, 331, 91
327, 218, 327, 232, 337, 232, 337, 218
327, 263, 327, 277, 341, 277, 341, 263
329, 310, 329, 323, 342, 323, 342, 310
325, 176, 325, 190, 337, 190, 337, 176
400, 131, 400, 148, 411, 148, 411, 131
281, 55, 281, 69, 289, 69, 289, 55
7, 72, 7, 85, 20, 85, 20, 72
2, 127, 2, 138, 15, 138, 15, 127
32, 110, 32, 145, 54, 145, 54, 110
88, 153, 88, 165, 101, 165, 101, 153
92, 117, 92, 127, 101, 127, 101, 117
133, 48, 133, 60, 141, 60, 141, 48
130, 81, 130, 93, 139, 93, 139, 81
95, 81, 95, 94, 106, 94, 106, 81
86, 189, 86, 204, 95, 204, 95, 189
82, 226, 82, 245, 92, 245, 92, 226
79, 270, 79, 281, 90, 281, 90, 270
76, 312, 76, 327, 90, 327, 90, 312
36, 310, 36, 326, 46, 326, 46, 310
40, 269, 40, 283, 48, 283, 48, 269
44, 227, 44, 241, 53, 241, 53, 227
48, 190, 48, 200, 57, 200, 57, 190
52, 152, 52, 164, 63, 164, 63, 152
59, 79, 59, 92, 68, 92, 68, 79
56, 115, 55, 128, 63, 128, 66, 116
0, 154, 8, 155, 7, 167, 0, 167, 0, 155, 0, 156
406, 216, 406, 229, 416, 229, 416, 216
