390, 175, 412, 186, 420, 221, 392, 222
474, 237, 508, 237, 508, 300, 474, 300
437, 252, 473, 252, 473, 302, 437, 302
300, 262, 335, 262, 333, 306, 304, 306
500, 302, 522, 302, 530, 337, 500, 342
241, 399, 269, 404, 265, 438, 236, 439
153, 498, 188, 508, 184, 538, 144, 536, 157, 508
149, 602, 176, 606, 167, 636, 143, 635
203, 503, 237, 521, 225, 558, 185, 558
228, 569, 254, 577, 254, 616, 224, 613
266, 555, 292, 557, 300, 599, 258, 599
237, 512, 265, 513, 255, 551, 230, 555
244, 460, 264, 468, 264, 498, 244, 504, 241, 469, 250, 466
208, 457, 226, 455, 230, 506, 211, 506
163, 543, 184, 553, 167, 599, 147, 593
263, 609, 292, 613, 293, 649, 256, 644
265, 645, 297, 657, 289, 704, 257, 697
261, 696, 286, 710, 284, 735, 250, 732
297, 680, 334, 685, 324, 738, 291, 734
297, 617, 333, 628, 326, 662, 297, 662
303, 571, 341, 583, 329, 611, 302, 611
392, 562, 418, 562, 427, 606, 407, 606
352, 645, 367, 645, 374, 688, 355, 692
343, 707, 377, 703, 374, 740, 346, 740
338, 466, 367, 465, 373, 505, 339, 509
272, 404, 300, 407, 302, 446, 277, 448
464, 358, 491, 357, 492, 411, 465, 415
377, 328, 409, 325, 400, 357, 380, 360
340, 330, 364, 327, 368, 384, 346, 385
315, 324, 344, 326, 340, 353, 316, 354
312, 355, 345, 357, 344, 387, 318, 385, 317, 362
337, 388, 367, 394, 362, 435, 344, 438
315, 399, 338, 409, 333, 436, 306, 431
275, 460, 292, 472, 287, 497, 271, 497, 284, 457
276, 510, 299, 518, 288, 551, 269, 548
206, 410, 224, 409, 230, 447, 210, 449
176, 424, 194, 430, 198, 487, 183, 492
338, 544, 377, 547, 381, 585, 344, 579
310, 511, 337, 506, 338, 563, 319, 577
316, 438, 334, 452, 335, 491, 316, 500
380, 383, 402, 381, 412, 414, 384, 415
386, 431, 410, 431, 410, 464, 388, 464
389, 470, 419, 477, 412, 500, 395, 504
422, 356, 453, 354, 452, 385, 425, 384
414, 296, 437, 297, 440, 344, 426, 346
450, 308, 478, 309, 476, 342, 455, 341
336, 245, 364, 246, 364, 271, 334, 276
327, 190, 360, 190, 358, 236, 329, 237
189, 208, 216, 211, 210, 248, 185, 248
235, 330, 265, 331, 269, 379, 244, 382
334, 282, 368, 282, 368, 319, 333, 321
404, 253, 431, 248, 435, 296, 417, 297
422, 187, 444, 185, 456, 241, 437, 245
377, 239, 400, 246, 399, 272, 376, 273
471, 422, 471, 477, 504, 477, 504, 422
510, 362, 510, 408, 543, 408, 543, 362
400, 654, 400, 701, 426, 701, 426, 654
405, 612, 405, 647, 424, 647, 424, 612
348, 588, 348, 634, 378, 634, 378, 588
336, 742, 336, 768, 373, 768, 373, 742
178, 617, 178, 677, 201, 677, 201, 617
191, 566, 191, 611, 218, 611, 218, 566
303, 193, 303, 260, 324, 260, 324, 193
219, 202, 219, 257, 243, 257, 243, 202
454, 180, 472, 173, 489, 229, 465, 232
377, 288, 397, 285, 401, 315, 379, 315
212, 624, 214, 688, 241, 710, 251, 626
273, 197, 274, 263, 291, 286, 293, 191
170, 372, 164, 409, 191, 415, 198, 369
