989, 76, 1155, 73, 1160, 177, 991, 191
553, 83, 712, 57, 720, 231, 553, 223
1213, 79, 1392, 77, 1393, 166, 1214, 168
1428, 197, 1435, 92, 1623, 104, 1616, 208
981, 406, 990, 288, 1175, 292, 1165, 423
1214, 412, 1218, 318, 1402, 326, 1398, 420
1434, 315, 1615, 315, 1615, 466, 1434, 466
84, 335, 278, 334, 281, 436, 73, 428
977, 547, 1169, 543, 1173, 706, 981, 711
1218, 557, 1402, 543, 1383, 674, 1224, 690
550, 556, 713, 556, 713, 655, 550, 655
1438, 677, 1443, 539, 1614, 545, 1620, 681
317, 562, 503, 570, 518, 675, 327, 688
80, 568, 284, 564, 291, 713, 85, 720
1207, 782, 1409, 782, 1410, 932, 1206, 905
993, 896, 997, 788, 1177, 795, 1184, 934
558, 894, 559, 792, 725, 794, 723, 896
1438, 904, 1426, 796, 1620, 787, 1626, 892
80, 804, 223, 801, 226, 958, 84, 961
317, 921, 298, 810, 492, 811, 497, 910
1201, 1114, 1204, 988, 1373, 992, 1370, 1118
536, 1003, 729, 1007, 740, 1144, 547, 1130
987, 1018, 1160, 1018, 1173, 1140, 987, 1151
321, 1042, 501, 1035, 504, 1131, 325, 1138
1451, 1169, 1455, 1034, 1611, 1038, 1620, 1191
83, 1134, 84, 1043, 264, 1045, 263, 1136
561, 1237, 714, 1232, 718, 1374, 566, 1379
1217, 1237, 1383, 1237, 1383, 1391, 1217, 1391
989, 1378, 992, 1249, 1166, 1253, 1163, 1382
1443, 1246, 1622, 1265, 1622, 1335, 1432, 1355
85, 73, 85, 186, 287, 186, 287, 73
304, 83, 304, 221, 527, 221, 527, 83
322, 308, 322, 451, 519, 451, 519, 308
522, 309, 522, 433, 721, 433, 721, 309
73, 1244, 73, 1391, 268, 1391, 268, 1244
292, 1259, 292, 1392, 503, 1392, 503, 1259
