297, 744, 290, 603, 354, 606, 381, 737
103, 988, 155, 988, 155, 1081, 103, 1081
94, 1155, 167, 1150, 171, 1214, 99, 1219
108, 1214, 189, 1212, 191, 1305, 110, 1307
125, 1306, 188, 1306, 188, 1380, 125, 1380
200, 20, 200, 120, 270, 120, 270, 20
187, 125, 187, 212, 262, 212, 262, 125
157, 233, 157, 361, 251, 361, 251, 233
325, 50, 325, 104, 376, 104, 376, 50
314, 114, 314, 209, 360, 209, 360, 114
300, 196, 300, 269, 352, 269, 352, 196
278, 268, 278, 352, 371, 352, 371, 268
292, 352, 292, 458, 365, 458, 365, 352
292, 460, 292, 596, 368, 596, 368, 460
146, 383, 146, 429, 235, 429, 235, 383
139, 433, 139, 566, 244, 566, 244, 433
132, 588, 132, 725, 190, 725, 190, 588
109, 745, 109, 825, 178, 825, 178, 745
113, 834, 113, 899, 174, 899, 174, 834
103, 902, 103, 974, 165, 974, 165, 902
292, 782, 292, 891, 360, 891, 360, 782
287, 925, 287, 1044, 368, 1044, 368, 925
282, 1056, 282, 1147, 365, 1147, 365, 1056
290, 1145, 290, 1275, 378, 1275, 378, 1145
298, 1285, 298, 1371, 362, 1371, 362, 1285
292, 1374, 292, 1461, 373, 1461, 373, 1374
124, 1390, 124, 1438, 191, 1438, 191, 1390
109, 1086, 109, 1138, 165, 1138, 165, 1086
