134, 56, 135, 19, 168, 20, 168, 57
176, 56, 177, 20, 212, 21, 212, 57
93, 53, 93, 23, 115, 23, 114, 53
50, 24, 75, 24, 76, 55, 50, 56
5, 25, 31, 25, 31, 56, 5, 56
46, 67, 79, 67, 79, 100, 46, 100
131, 67, 166, 66, 166, 101, 132, 102
6, 68, 35, 68, 35, 99, 6, 99
182, 70, 203, 70, 203, 105, 182, 105
91, 69, 117, 69, 117, 102, 91, 102
88, 152, 88, 117, 119, 117, 119, 153
49, 119, 75, 118, 76, 158, 47, 156
177, 117, 215, 117, 215, 152, 177, 152
4, 119, 33, 119, 33, 151, 4, 151
136, 118, 167, 118, 167, 155, 136, 156
5, 165, 33, 165, 33, 199, 5, 199
177, 164, 214, 163, 215, 199, 178, 200
87, 168, 119, 167, 120, 198, 88, 198
49, 202, 50, 168, 75, 169, 74, 203
137, 169, 164, 169, 164, 200, 137, 200
