120, 152, 152, 152, 152, 189, 120, 189
168, 153, 202, 153, 202, 182, 168, 182
270, 154, 304, 154, 304, 188, 270, 188
317, 186, 320, 156, 353, 159, 350, 189
20, 159, 51, 159, 51, 184, 20, 184
319, 187, 355, 187, 355, 220, 319, 220
117, 189, 155, 188, 156, 218, 118, 220
18, 189, 53, 189, 53, 219, 18, 219
167, 190, 202, 190, 202, 219, 167, 219
270, 191, 301, 191, 301, 220, 270, 220
648, 195, 677, 195, 677, 233, 648, 233
797, 194, 827, 194, 827, 229, 797, 229
943, 196, 975, 196, 975, 227, 943, 227
601, 199, 626, 199, 626, 229, 601, 229
19, 224, 53, 224, 53, 256, 19, 256
119, 223, 154, 223, 154, 259, 119, 259
169, 224, 204, 224, 204, 258, 169, 258
320, 225, 352, 225, 352, 258, 320, 258
746, 228, 779, 228, 779, 259, 746, 259
265, 229, 303, 229, 303, 259, 265, 259
942, 231, 976, 231, 976, 264, 942, 264
645, 231, 679, 231, 679, 269, 645, 269
895, 233, 923, 233, 923, 260, 895, 260
597, 234, 627, 234, 627, 265, 597, 265
794, 269, 796, 232, 826, 234, 824, 271
119, 263, 151, 263, 151, 298, 119, 298
20, 264, 51, 264, 51, 290, 20, 290
168, 297, 169, 261, 202, 262, 201, 298
744, 266, 776, 265, 778, 298, 745, 299
70, 265, 100, 265, 100, 303, 70, 303
269, 266, 303, 266, 303, 299, 269, 299
319, 266, 351, 266, 351, 295, 319, 295
890, 268, 926, 268, 926, 303, 890, 303
946, 268, 975, 268, 975, 301, 946, 301
596, 300, 597, 267, 628, 269, 626, 302
648, 269, 682, 269, 682, 300, 648, 300
794, 270, 824, 270, 824, 302, 794, 302
18, 296, 52, 296, 52, 334, 18, 334
118, 302, 151, 302, 151, 337, 118, 337
219, 301, 251, 301, 251, 331, 219, 331
169, 302, 202, 302, 202, 334, 169, 334
272, 302, 300, 302, 300, 333, 272, 333
320, 301, 354, 301, 354, 333, 320, 333
749, 334, 751, 303, 780, 304, 778, 335
